Plan ID,Plan Scores,Run-0
0,1.0,33
1,0.006944444444444444,310
2,0.006944444444444444,279
3,0.006944444444444444,261
4,0.06666666666666667,23
5,0.06666666666666667,23
6,0.06666666666666667,15
7,0.03333333333333333,15
8,0.03333333333333333,21
9,0.03333333333333333,20
