Plan ID,Plan Scores,Run-0
0,1.0,70
1,0.006944444444444444,299
2,0.006944444444444444,295
3,0.006944444444444444,286
4,0.06666666666666667,38
5,0.06666666666666667,11
6,0.06666666666666667,1
7,NaN,0
8,NaN,0
9,NaN,0
