Plan ID,Plan Scores,Run-0
0,1.0,38
1,0.006944444444444444,292
2,0.006944444444444444,284
3,0.006944444444444444,270
4,0.06666666666666667,16
5,0.06666666666666667,24
6,0.06666666666666667,16
7,0.03333333333333333,17
8,0.03333333333333333,25
9,0.03333333333333333,18
