Plan ID,Plan Scores,Run-0
0,1.0,103
1,0.006944444444444444,300
2,0.006944444444444444,264
3,0.006944444444444444,295
4,0.06666666666666667,9
5,0.06666666666666667,2
6,0.06666666666666667,2
7,0.03333333333333333,8
8,0.03333333333333333,10
9,0.03333333333333333,7
