Iteration,Mean,Stdev,Run-0
0,0.135,0.0,0.135
1,1.701,0.0,1.701
2,2.13,0.0,2.13
3,2.261,0.0,2.261
4,2.261,0.0,2.261
5,2.348,0.0,2.348
6,2.363,0.0,2.363
7,2.363,0.0,2.363
8,2.38,0.0,2.38
9,2.429,0.0,2.429
10,2.429,0.0,2.429
11,2.418,0.0,2.418
12,2.422,0.0,2.422
13,2.422,0.0,2.422
14,2.446,0.0,2.446
15,2.455,0.0,2.455
16,2.455,0.0,2.455
17,2.457,0.0,2.457
18,2.468,0.0,2.468
19,2.468,0.0,2.468
20,2.446,0.0,2.446
21,2.445,0.0,2.445
22,2.445,0.0,2.445
23,2.438,0.0,2.438
24,2.443,0.0,2.443
25,2.443,0.0,2.443
26,2.438,0.0,2.438
27,2.439,0.0,2.439
28,2.439,0.0,2.439
29,2.438,0.0,2.438
