Iteration,Mean,Stdev,Run-0
0,0.337,0.0,0.337
1,1.743,0.0,1.743
2,2.521,0.0,2.521
3,2.61,0.0,2.61
4,2.61,0.0,2.61
5,2.577,0.0,2.577
6,2.59,0.0,2.59
7,2.59,0.0,2.59
8,2.629,0.0,2.629
9,2.617,0.0,2.617
10,2.617,0.0,2.617
11,2.609,0.0,2.609
12,2.608,0.0,2.608
13,2.608,0.0,2.608
14,2.636,0.0,2.636
15,2.629,0.0,2.629
16,2.629,0.0,2.629
17,2.638,0.0,2.638
18,2.626,0.0,2.626
19,2.626,0.0,2.626
20,2.623,0.0,2.623
21,2.632,0.0,2.632
22,2.632,0.0,2.632
23,2.64,0.0,2.64
24,2.647,0.0,2.647
25,2.647,0.0,2.647
26,2.644,0.0,2.644
27,2.649,0.0,2.649
28,2.649,0.0,2.649
29,2.661,0.0,2.661
