Iteration,Mean,Stdev,Run-0
0,0.035,0.0,0.035
1,1.461,0.0,1.461
2,1.683,0.0,1.683
3,1.763,0.0,1.763
4,1.763,0.0,1.763
5,1.852,0.0,1.852
6,1.888,0.0,1.888
7,1.888,0.0,1.888
8,1.92,0.0,1.92
9,1.941,0.0,1.941
10,1.941,0.0,1.941
11,1.955,0.0,1.955
12,1.942,0.0,1.942
13,1.942,0.0,1.942
14,1.927,0.0,1.927
15,1.932,0.0,1.932
16,1.932,0.0,1.932
17,1.914,0.0,1.914
18,1.921,0.0,1.921
19,1.921,0.0,1.921
20,1.921,0.0,1.921
21,1.907,0.0,1.907
22,1.907,0.0,1.907
23,1.911,0.0,1.911
24,1.907,0.0,1.907
25,1.907,0.0,1.907
26,1.888,0.0,1.888
27,1.89,0.0,1.89
28,1.89,0.0,1.89
29,1.885,0.0,1.885
30,1.864,0.0,1.864
31,1.864,0.0,1.864
32,1.873,0.0,1.873
33,1.858,0.0,1.858
34,1.858,0.0,1.858
35,1.864,0.0,1.864
36,1.851,0.0,1.851
37,1.851,0.0,1.851
38,1.864,0.0,1.864
39,1.854,0.0,1.854
40,1.854,0.0,1.854
41,1.852,0.0,1.852
42,1.849,0.0,1.849
43,1.849,0.0,1.849
44,1.851,0.0,1.851
45,1.852,0.0,1.852
46,1.852,0.0,1.852
47,1.849,0.0,1.849
48,1.845,0.0,1.845
49,1.845,0.0,1.845
