Plan ID,Plan Scores,Run-0
0,1.0,68
1,0.006944444444444444,308
2,0.006944444444444444,274
3,0.006944444444444444,276
4,0.06666666666666667,10
5,0.06666666666666667,5
6,0.06666666666666667,6
7,0.03333333333333333,14
8,0.03333333333333333,22
9,0.03333333333333333,17
