Plan ID,Plan Scores,Run-0
0,1.0,26
1,0.006944444444444444,309
2,0.006944444444444444,275
3,0.006944444444444444,257
4,0.06666666666666667,20
5,0.06666666666666667,21
6,0.06666666666666667,14
7,0.03333333333333333,23
8,0.03333333333333333,27
9,0.03333333333333333,28
