Iteration,Mean,Stdev,Run-0
0,0.495,0.0,0.495
1,1.6,0.0,1.6
2,1.744,0.0,1.744
3,1.946,0.0,1.946
4,2.094,0.0,2.094
5,2.253,0.0,2.253
6,2.351,0.0,2.351
7,2.377,0.0,2.377
8,2.397,0.0,2.397
9,2.434,0.0,2.434
10,2.47,0.0,2.47
11,2.481,0.0,2.481
12,2.495,0.0,2.495
13,2.5,0.0,2.5
14,2.495,0.0,2.495
15,2.498,0.0,2.498
16,2.524,0.0,2.524
17,2.524,0.0,2.524
18,2.52,0.0,2.52
19,2.52,0.0,2.52
20,2.527,0.0,2.527
21,2.521,0.0,2.521
22,2.523,0.0,2.523
23,2.523,0.0,2.523
24,2.523,0.0,2.523
25,2.523,0.0,2.523
26,2.523,0.0,2.523
27,2.523,0.0,2.523
28,2.523,0.0,2.523
29,2.523,0.0,2.523
