Plan ID,Plan Scores,Run-0
0,1.0,67
1,0.006944444444444444,307
2,0.006944444444444444,283
3,0.006944444444444444,270
4,0.06666666666666667,18
5,0.06666666666666667,9
6,0.06666666666666667,8
7,0.03333333333333333,12
8,0.03333333333333333,17
9,0.03333333333333333,9
