Iteration,Mean,Stdev,Run-0
0,0.039,0.0,0.039
1,1.685,0.0,1.685
2,2.042,0.0,2.042
3,2.068,0.0,2.068
4,2.068,0.0,2.068
5,2.093,0.0,2.093
6,2.093,0.0,2.093
7,2.163,0.0,2.163
8,2.163,0.0,2.163
9,2.203,0.0,2.203
10,2.203,0.0,2.203
11,2.193,0.0,2.193
12,2.193,0.0,2.193
13,2.204,0.0,2.204
14,2.204,0.0,2.204
15,2.187,0.0,2.187
16,2.187,0.0,2.187
17,2.178,0.0,2.178
18,2.178,0.0,2.178
19,2.176,0.0,2.176
20,2.176,0.0,2.176
21,2.174,0.0,2.174
22,2.174,0.0,2.174
23,2.157,0.0,2.157
24,2.157,0.0,2.157
25,2.158,0.0,2.158
26,2.158,0.0,2.158
27,2.173,0.0,2.173
28,2.173,0.0,2.173
29,2.176,0.0,2.176
