Plan ID,Plan Scores,Run-0
0,1.0,5
1,0.006944444444444444,294
2,0.006944444444444444,255
3,0.006944444444444444,281
4,0.06666666666666667,19
5,0.06666666666666667,25
6,0.06666666666666667,27
7,0.03333333333333333,31
8,0.03333333333333333,33
9,0.03333333333333333,30
