Plan ID,Plan Scores,Run-0
0,1.0,81
1,0.006944444444444444,327
2,0.006944444444444444,280
3,0.006944444444444444,276
4,0.06666666666666667,24
5,0.06666666666666667,9
6,0.06666666666666667,1
7,0.03333333333333333,1
8,0.03333333333333333,1
9,NaN,0
