Iteration,Mean,Stdev,Run-0
0,0.3949367037893541,0.0,0.3949367037893541
1,1.1277016449398307,0.0,1.1277016449398307
2,1.0992652091283523,0.0,1.0992652091283523
3,1.2226185014140756,0.0,1.2226185014140756
4,1.3790953556589192,0.0,1.3790953556589192
5,1.4782841404817955,0.0,1.4782841404817955
6,1.4684246660962896,0.0,1.4684246660962896
7,1.5079704904274485,0.0,1.5079704904274485
8,1.4990276848677615,0.0,1.4990276848677615
9,1.4993195123121685,0.0,1.4993195123121685
10,1.4942419482801301,0.0,1.4942419482801301
11,1.4480552475648159,0.0,1.4480552475648159
12,1.4435979357147888,0.0,1.4435979357147888
13,1.433518398905295,0.0,1.433518398905295
14,1.418545381720303,0.0,1.418545381720303
15,1.4168006211178765,0.0,1.4168006211178765
16,1.4297800530151479,0.0,1.4297800530151479
17,1.4140990064348398,0.0,1.4140990064348398
18,1.4137577585994003,0.0,1.4137577585994003
19,1.4052184883497654,0.0,1.4052184883497654
20,1.4052868034675345,0.0,1.4052868034675345
21,1.3949781360293791,0.0,1.3949781360293791
22,1.390681847152684,0.0,1.390681847152684
23,1.4020713248618992,0.0,1.4020713248618992
24,1.4002967542631815,0.0,1.4002967542631815
25,1.4002967542631815,0.0,1.4002967542631815
26,1.4782841404817955,0.0,1.4782841404817955
27,1.5421491497257973,0.0,1.5421491497257973
28,1.5597320282663945,0.0,1.5597320282663945
29,1.5771211113925272,0.0,1.5771211113925272
30,1.559125075162349,0.0,1.559125075162349
31,1.5682805871399417,0.0,1.5682805871399417
32,1.561075270446624,0.0,1.561075270446624
33,1.5513142815045569,0.0,1.5513142815045569
34,1.524068239942031,0.0,1.524068239942031
35,1.5202628062279226,0.0,1.5202628062279226
36,1.5075672455980194,0.0,1.5075672455980194
37,1.5082917489663594,0.0,1.5082917489663594
38,1.503876324702268,0.0,1.503876324702268
39,1.4851585773916536,0.0,1.4851585773916536
40,1.4854625542234314,0.0,1.4854625542234314
41,1.4864386970204995,0.0,1.4864386970204995
42,1.484915822530018,0.0,1.484915822530018
43,1.4688876743985566,0.0,1.4688876743985566
44,1.4535143618141515,0.0,1.4535143618141515
45,1.4551010274204335,0.0,1.4551010274204335
46,1.4551560053822405,0.0,1.4551560053822405
47,1.446988251507247,0.0,1.446988251507247
48,1.446832402180709,0.0,1.446832402180709
49,1.4505305925763852,0.0,1.4505305925763852
