Plan ID,Plan Scores,Run-0
0,1.0,42
1,0.006944444444444444,295
2,0.006944444444444444,267
3,0.006944444444444444,289
4,0.06666666666666667,21
5,0.06666666666666667,21
6,0.06666666666666667,22
7,0.03333333333333333,20
8,0.03333333333333333,15
9,0.03333333333333333,8
