Iteration,Mean,Stdev,Run-0
0,0.015,0.0,0.015
1,1.772,0.0,1.772
2,2.311,0.0,2.311
3,2.494,0.0,2.494
4,2.51,0.0,2.51
5,2.544,0.0,2.544
6,2.552,0.0,2.552
7,2.528,0.0,2.528
8,2.486,0.0,2.486
9,2.472,0.0,2.472
10,2.47,0.0,2.47
11,2.451,0.0,2.451
12,2.439,0.0,2.439
13,2.435,0.0,2.435
14,2.437,0.0,2.437
15,2.435,0.0,2.435
16,2.437,0.0,2.437
17,2.438,0.0,2.438
18,2.445,0.0,2.445
19,2.448,0.0,2.448
20,2.442,0.0,2.442
21,2.441,0.0,2.441
22,2.436,0.0,2.436
23,2.442,0.0,2.442
24,2.434,0.0,2.434
25,2.435,0.0,2.435
26,2.426,0.0,2.426
27,2.417,0.0,2.417
28,2.413,0.0,2.413
29,2.412,0.0,2.412
