Iteration,Mean,Stdev,Run-0
0,0.046,0.0,0.046
1,1.784,0.0,1.784
2,2.272,0.0,2.272
3,2.43,0.0,2.43
4,2.411,0.0,2.411
5,2.405,0.0,2.405
6,2.405,0.0,2.405
7,2.42,0.0,2.42
8,2.42,0.0,2.42
9,2.425,0.0,2.425
10,2.425,0.0,2.425
11,2.393,0.0,2.393
12,2.393,0.0,2.393
13,2.349,0.0,2.349
14,2.349,0.0,2.349
15,2.309,0.0,2.309
16,2.309,0.0,2.309
17,2.327,0.0,2.327
18,2.327,0.0,2.327
19,2.291,0.0,2.291
20,2.291,0.0,2.291
21,2.266,0.0,2.266
22,2.266,0.0,2.266
23,2.232,0.0,2.232
24,2.232,0.0,2.232
25,2.209,0.0,2.209
26,2.209,0.0,2.209
27,2.189,0.0,2.189
28,2.189,0.0,2.189
29,2.185,0.0,2.185
