Plan ID,Plan Scores,Run-0
0,1.0,43
1,0.006944444444444444,303
2,0.006944444444444444,269
3,0.006944444444444444,286
4,0.06666666666666667,20
5,0.06666666666666667,15
6,0.06666666666666667,12
7,0.03333333333333333,23
8,0.03333333333333333,15
9,0.03333333333333333,14
