Plan ID,Plan Scores,Run-0
0,1.0,37
1,0.006944444444444444,294
2,0.006944444444444444,269
3,0.006944444444444444,281
4,0.06666666666666667,24
5,0.06666666666666667,16
6,0.06666666666666667,20
7,0.03333333333333333,22
8,0.03333333333333333,23
9,0.03333333333333333,14
