Iteration,Mean,Stdev,Run-0
0,0.23616731357239087,0.0,0.23616731357239087
1,1.1386303175306722,0.0,1.1386303175306722
2,1.0874332163402034,0.0,1.0874332163402034
3,1.1596684871117264,0.0,1.1596684871117264
4,1.101260641265273,0.0,1.101260641265273
5,1.101260641265273,0.0,1.101260641265273
6,1.093345325137488,0.0,1.093345325137488
7,1.093345325137488,0.0,1.093345325137488
8,1.111949189486642,0.0,1.111949189486642
9,1.111949189486642,0.0,1.111949189486642
10,1.0952584169957333,0.0,1.0952584169957333
11,1.0952584169957333,0.0,1.0952584169957333
12,1.0839538735573575,0.0,1.0839538735573575
13,1.0839538735573575,0.0,1.0839538735573575
14,1.0909770850022469,0.0,1.0909770850022469
15,1.0909770850022469,0.0,1.0909770850022469
16,1.0811826857659161,0.0,1.0811826857659161
17,1.0811826857659161,0.0,1.0811826857659161
18,1.0753064679429767,0.0,1.0753064679429767
19,1.0753064679429767,0.0,1.0753064679429767
20,1.0716342659695048,0.0,1.0716342659695048
21,1.0716342659695048,0.0,1.0716342659695048
22,1.0486519918447685,0.0,1.0486519918447685
23,1.0486519918447685,0.0,1.0486519918447685
24,1.0333073115003104,0.0,1.0333073115003104
25,1.0333073115003104,0.0,1.0333073115003104
26,1.0192933826921475,0.0,1.0192933826921475
27,1.0192933826921475,0.0,1.0192933826921475
28,1.022142357991293,0.0,1.022142357991293
29,1.022142357991293,0.0,1.022142357991293
