Iteration,Mean,Stdev,Run-0
0,0.07,0.0,0.07
1,1.788,0.0,1.788
2,2.33,0.0,2.33
3,2.426,0.0,2.426
4,2.435,0.0,2.435
5,2.486,0.0,2.486
6,2.504,0.0,2.504
7,2.504,0.0,2.504
8,2.494,0.0,2.494
9,2.494,0.0,2.494
10,2.509,0.0,2.509
11,2.509,0.0,2.509
12,2.501,0.0,2.501
13,2.501,0.0,2.501
14,2.524,0.0,2.524
15,2.524,0.0,2.524
16,2.52,0.0,2.52
17,2.52,0.0,2.52
18,2.512,0.0,2.512
19,2.512,0.0,2.512
20,2.513,0.0,2.513
21,2.513,0.0,2.513
22,2.502,0.0,2.502
23,2.502,0.0,2.502
24,2.501,0.0,2.501
25,2.501,0.0,2.501
26,2.497,0.0,2.497
27,2.497,0.0,2.497
28,2.499,0.0,2.499
29,2.499,0.0,2.499
