Plan ID,Plan Scores,Run-0
0,1.0,98
1,0.006944444444444444,323
2,0.006944444444444444,294
3,0.006944444444444444,267
4,0.06666666666666667,9
5,0.06666666666666667,5
6,NaN,0
7,0.03333333333333333,2
8,0.03333333333333333,2
9,NaN,0
