Iteration,Mean,Stdev,Run-0
0,4096.963419949045,0.0,4096.963419949045
1,23.052531858217645,0.0,23.052531858217645
2,7.892658306491039,0.0,7.892658306491039
3,3.850954080632442,0.0,3.850954080632442
4,3.8509540806325404,0.0,3.8509540806325404
5,2.255135717955321,0.0,2.255135717955321
6,1.3718030035417603,0.0,1.3718030035417603
7,1.3718030035417357,0.0,1.3718030035417357
8,0.9862730938098259,0.0,0.9862730938098259
9,0.667793388222338,0.0,0.667793388222338
10,0.6677933882222451,0.0,0.6677933882222451
11,0.5095204959606708,0.0,0.5095204959606708
12,0.3513706587127469,0.0,0.3513706587127469
13,0.35137065871273193,0.0,0.35137065871273193
14,0.3045030473272301,0.0,0.3045030473272301
15,0.22158578837870116,0.0,0.22158578837870116
16,0.22158578837870319,0.0,0.22158578837870319
17,0.18193897281592672,0.0,0.18193897281592672
18,0.14996119552297993,0.0,0.14996119552297993
19,0.14996119552298326,0.0,0.14996119552298326
20,0.14766085297274217,0.0,0.14766085297274217
21,0.1430386755262077,0.0,0.1430386755262077
22,0.14303867552621752,0.0,0.14303867552621752
23,0.13205801506778692,0.0,0.13205801506778692
24,0.1284730669263672,0.0,0.1284730669263672
25,0.1284730669263573,0.0,0.1284730669263573
26,0.12344053707882373,0.0,0.12344053707882373
27,0.11673537323601287,0.0,0.11673537323601287
28,0.11673537323603034,0.0,0.11673537323603034
29,0.11491164264823842,0.0,0.11491164264823842
