Iteration,Mean,Stdev,Run-0
0,0.041,0.0,0.041
1,1.685,0.0,1.685
2,1.96,0.0,1.96
3,2.054,0.0,2.054
4,2.054,0.0,2.054
5,2.12,0.0,2.12
6,2.142,0.0,2.142
7,2.142,0.0,2.142
8,2.124,0.0,2.124
9,2.127,0.0,2.127
10,2.127,0.0,2.127
11,2.108,0.0,2.108
12,2.089,0.0,2.089
13,2.089,0.0,2.089
14,2.044,0.0,2.044
15,2.034,0.0,2.034
16,2.034,0.0,2.034
17,1.998,0.0,1.998
18,1.978,0.0,1.978
19,1.978,0.0,1.978
20,1.963,0.0,1.963
21,1.917,0.0,1.917
22,1.917,0.0,1.917
23,1.906,0.0,1.906
24,1.887,0.0,1.887
25,1.887,0.0,1.887
26,1.897,0.0,1.897
27,1.888,0.0,1.888
28,1.888,0.0,1.888
29,1.883,0.0,1.883
30,1.878,0.0,1.878
31,1.878,0.0,1.878
32,1.869,0.0,1.869
33,1.872,0.0,1.872
34,1.872,0.0,1.872
35,1.866,0.0,1.866
36,1.859,0.0,1.859
37,1.859,0.0,1.859
38,1.852,0.0,1.852
39,1.848,0.0,1.848
40,1.848,0.0,1.848
41,1.843,0.0,1.843
42,1.845,0.0,1.845
43,1.845,0.0,1.845
44,1.84,0.0,1.84
45,1.83,0.0,1.83
46,1.83,0.0,1.83
47,1.838,0.0,1.838
48,1.829,0.0,1.829
49,1.829,0.0,1.829
