Plan ID,Plan Scores,Run-0
0,1.0,30
1,0.006944444444444444,285
2,0.006944444444444444,299
3,0.006944444444444444,277
4,0.06666666666666667,41
5,0.06666666666666667,34
6,0.06666666666666667,15
7,0.03333333333333333,8
8,0.03333333333333333,8
9,0.03333333333333333,3
