Plan ID,Plan Scores,Run-0
0,1.0,83
1,0.006944444444444444,296
2,0.006944444444444444,317
3,0.006944444444444444,275
4,0.06666666666666667,20
5,0.06666666666666667,5
6,0.06666666666666667,3
7,0.03333333333333333,1
8,NaN,0
9,NaN,0
