Iteration,Mean,Stdev,Run-0
0,1228.3311280160233,0.0,1228.3311280160233
1,8.117421014386556,0.0,8.117421014386556
2,3.649120056631646,0.0,3.649120056631646
3,2.486999873072156,0.0,2.486999873072156
4,1.926392722412788,0.0,1.926392722412788
5,1.7498943757600727,0.0,1.7498943757600727
6,1.656669809930451,0.0,1.656669809930451
7,1.5723287184321246,0.0,1.5723287184321246
8,1.5213558770856288,0.0,1.5213558770856288
9,1.482520546573804,0.0,1.482520546573804
10,1.4505154316341473,0.0,1.4505154316341473
11,1.4088743102948167,0.0,1.4088743102948167
12,1.384372878283064,0.0,1.384372878283064
13,1.3623376288951126,0.0,1.3623376288951126
14,1.3441934677758192,0.0,1.3441934677758192
15,1.3227434242952918,0.0,1.3227434242952918
16,1.3032661495161524,0.0,1.3032661495161524
17,1.2858594876305007,0.0,1.2858594876305007
18,1.2732796980818482,0.0,1.2732796980818482
19,1.2655206613870238,0.0,1.2655206613870238
20,1.2593484889527673,0.0,1.2593484889527673
21,1.2537267971380128,0.0,1.2537267971380128
22,1.2488633963133333,0.0,1.2488633963133333
23,1.2408525842768636,0.0,1.2408525842768636
24,1.236289032294109,0.0,1.236289032294109
25,1.2333403369438347,0.0,1.2333403369438347
26,1.230725883586504,0.0,1.230725883586504
27,1.2264412027173144,0.0,1.2264412027173144
28,1.2262052206383132,0.0,1.2262052206383132
29,1.2254779377856992,0.0,1.2254779377856992
