Plan ID,Plan Scores,Run-0
0,1.0,130
1,0.006944444444444444,297
2,0.006944444444444444,279
3,0.006944444444444444,284
4,0.06666666666666667,1
5,NaN,0
6,NaN,0
7,0.03333333333333333,4
8,0.03333333333333333,3
9,0.03333333333333333,2
