Iteration,Mean,Stdev,Run-0
0,0.082,0.0,0.082
1,1.476,0.0,1.476
2,1.706,0.0,1.706
3,1.792,0.0,1.792
4,1.939,0.0,1.939
5,2.053,0.0,2.053
6,2.053,0.0,2.053
7,2.078,0.0,2.078
8,2.078,0.0,2.078
9,2.129,0.0,2.129
10,2.129,0.0,2.129
11,2.173,0.0,2.173
12,2.173,0.0,2.173
13,2.167,0.0,2.167
14,2.167,0.0,2.167
15,2.21,0.0,2.21
16,2.21,0.0,2.21
17,2.215,0.0,2.215
18,2.215,0.0,2.215
19,2.228,0.0,2.228
20,2.228,0.0,2.228
21,2.217,0.0,2.217
22,2.217,0.0,2.217
23,2.212,0.0,2.212
24,2.212,0.0,2.212
25,2.217,0.0,2.217
26,2.217,0.0,2.217
27,2.2,0.0,2.2
28,2.2,0.0,2.2
29,2.201,0.0,2.201
