Plan ID,Plan Scores,Run-0
0,1.0,46
1,0.006944444444444444,301
2,0.006944444444444444,274
3,0.006944444444444444,289
4,0.06666666666666667,37
5,0.06666666666666667,26
6,0.06666666666666667,12
7,0.03333333333333333,5
8,0.03333333333333333,6
9,0.03333333333333333,4
