Iteration,Mean,Stdev,Run-0
0,0.046,0.0,0.046
1,1.784,0.0,1.784
2,2.272,0.0,2.272
3,2.43,0.0,2.43
4,2.43,0.0,2.43
5,2.398,0.0,2.398
6,2.422,0.0,2.422
7,2.422,0.0,2.422
8,2.412,0.0,2.412
9,2.427,0.0,2.427
10,2.427,0.0,2.427
11,2.398,0.0,2.398
12,2.382,0.0,2.382
13,2.382,0.0,2.382
14,2.336,0.0,2.336
15,2.307,0.0,2.307
16,2.307,0.0,2.307
17,2.306,0.0,2.306
18,2.283,0.0,2.283
19,2.283,0.0,2.283
20,2.26,0.0,2.26
21,2.254,0.0,2.254
22,2.254,0.0,2.254
23,2.247,0.0,2.247
24,2.25,0.0,2.25
25,2.25,0.0,2.25
26,2.26,0.0,2.26
27,2.255,0.0,2.255
28,2.255,0.0,2.255
29,2.255,0.0,2.255
