Plan ID,Plan Scores,Run-0
0,1.0,81
1,0.006944444444444444,306
2,0.006944444444444444,289
3,0.006944444444444444,271
4,0.06666666666666667,10
5,0.06666666666666667,11
6,0.06666666666666667,5
7,0.03333333333333333,12
8,0.03333333333333333,12
9,0.03333333333333333,3
