Plan ID,Plan Scores,Run-0
0,1.0,66
1,0.006944444444444444,307
2,0.006944444444444444,279
3,0.006944444444444444,282
4,0.06666666666666667,36
5,0.06666666666666667,18
6,0.06666666666666667,4
7,0.03333333333333333,4
8,0.03333333333333333,4
9,NaN,0
