Iteration,Mean,Stdev,Run-0
0,4096.963419949045,0.0,4096.963419949045
1,23.219515593181132,0.0,23.219515593181132
2,7.141001921309869,0.0,7.141001921309869
3,2.9550140507638005,0.0,2.9550140507638005
4,1.5074685829987025,0.0,1.5074685829987025
5,0.8563784396880292,0.0,0.8563784396880292
6,0.4958479743298174,0.0,0.4958479743298174
7,0.44263665860051243,0.0,0.44263665860051243
8,0.32481892109584626,0.0,0.32481892109584626
9,0.3235333347664818,0.0,0.3235333347664818
10,0.2975140639712561,0.0,0.2975140639712561
11,0.26808945394216166,0.0,0.26808945394216166
12,0.31987225867897945,0.0,0.31987225867897945
13,0.3526210555617881,0.0,0.3526210555617881
14,0.2851032529283231,0.0,0.2851032529283231
15,0.2868146033340038,0.0,0.2868146033340038
16,0.2583570302183124,0.0,0.2583570302183124
17,0.20840760660808139,0.0,0.20840760660808139
18,0.2092027169923476,0.0,0.2092027169923476
19,0.18810693376767879,0.0,0.18810693376767879
20,0.21842090150159102,0.0,0.21842090150159102
21,0.17588331702075674,0.0,0.17588331702075674
22,0.16827052542746604,0.0,0.16827052542746604
23,0.17610699336531468,0.0,0.17610699336531468
24,0.1670380747057953,0.0,0.1670380747057953
25,0.1616098894246964,0.0,0.1616098894246964
26,0.1614751621752234,0.0,0.1614751621752234
27,0.13437165984471408,0.0,0.13437165984471408
28,0.12818385848343014,0.0,0.12818385848343014
29,0.1355998105684842,0.0,0.1355998105684842
30,0.1290645248308323,0.0,0.1290645248308323
31,0.12830689189063801,0.0,0.12830689189063801
32,0.12160658491116158,0.0,0.12160658491116158
33,0.11169050186010637,0.0,0.11169050186010637
34,0.11344195937202015,0.0,0.11344195937202015
35,0.11344195937202015,0.0,0.11344195937202015
36,0.11344195937202015,0.0,0.11344195937202015
37,0.11344195937202015,0.0,0.11344195937202015
38,0.11344195937202015,0.0,0.11344195937202015
39,0.11344195937202015,0.0,0.11344195937202015
40,0.11344195937202015,0.0,0.11344195937202015
41,0.11344195937202015,0.0,0.11344195937202015
42,0.11344195937202015,0.0,0.11344195937202015
43,0.11344195937202015,0.0,0.11344195937202015
44,0.11344195937202015,0.0,0.11344195937202015
45,0.11344195937202015,0.0,0.11344195937202015
46,0.11344195937202015,0.0,0.11344195937202015
47,0.11344195937202015,0.0,0.11344195937202015
48,0.11344195937202015,0.0,0.11344195937202015
49,0.11344195937202015,0.0,0.11344195937202015
