Iteration,Mean,Stdev,Run-0
0,0.045,0.0,0.045
1,1.462,0.0,1.462
2,1.773,0.0,1.773
3,2.148,0.0,2.148
4,2.148,0.0,2.148
5,2.204,0.0,2.204
6,2.183,0.0,2.183
7,2.183,0.0,2.183
8,2.232,0.0,2.232
9,2.237,0.0,2.237
10,2.237,0.0,2.237
11,2.273,0.0,2.273
12,2.275,0.0,2.275
13,2.275,0.0,2.275
14,2.272,0.0,2.272
15,2.29,0.0,2.29
16,2.29,0.0,2.29
17,2.288,0.0,2.288
18,2.288,0.0,2.288
19,2.288,0.0,2.288
20,2.268,0.0,2.268
21,2.267,0.0,2.267
22,2.267,0.0,2.267
23,2.253,0.0,2.253
24,2.243,0.0,2.243
25,2.243,0.0,2.243
26,2.233,0.0,2.233
27,2.237,0.0,2.237
28,2.237,0.0,2.237
29,2.223,0.0,2.223
30,2.225,0.0,2.225
31,2.225,0.0,2.225
32,2.2,0.0,2.2
33,2.2,0.0,2.2
34,2.2,0.0,2.2
35,2.194,0.0,2.194
36,2.196,0.0,2.196
37,2.196,0.0,2.196
38,2.206,0.0,2.206
39,2.204,0.0,2.204
40,2.204,0.0,2.204
41,2.21,0.0,2.21
42,2.197,0.0,2.197
43,2.197,0.0,2.197
44,2.2,0.0,2.2
45,2.19,0.0,2.19
46,2.19,0.0,2.19
47,2.186,0.0,2.186
48,2.185,0.0,2.185
49,2.185,0.0,2.185
