Plan ID,Plan Scores,Run-0
0,1.0,79
1,0.006944444444444444,314
2,0.006944444444444444,286
3,0.006944444444444444,271
4,0.06666666666666667,13
5,0.06666666666666667,4
6,0.06666666666666667,8
7,0.03333333333333333,11
8,0.03333333333333333,9
9,0.03333333333333333,5
