Plan ID,Plan Scores,Run-0
0,1.0,61
1,0.006944444444444444,282
2,0.006944444444444444,300
3,0.006944444444444444,276
4,0.06666666666666667,22
5,0.06666666666666667,12
6,0.06666666666666667,9
7,0.03333333333333333,16
8,0.03333333333333333,14
9,0.03333333333333333,8
