Iteration,Mean,Stdev,Run-0
0,2871.710778145617,0.0,2871.710778145617
1,19.892503198131557,0.0,19.892503198131557
2,6.634708726288565,0.0,6.634708726288565
3,3.2781644966671717,0.0,3.2781644966671717
4,1.62749024420299,0.0,1.62749024420299
5,0.9995877481297418,0.0,0.9995877481297418
6,0.7938633393722436,0.0,0.7938633393722436
7,0.6888734164997727,0.0,0.6888734164997727
8,0.6089770253891172,0.0,0.6089770253891172
9,0.5616362841961153,0.0,0.5616362841961153
10,0.5355752912202602,0.0,0.5355752912202602
11,0.5204237986943832,0.0,0.5204237986943832
12,0.5074953350035561,0.0,0.5074953350035561
13,0.49419154334131105,0.0,0.49419154334131105
14,0.47869118136634814,0.0,0.47869118136634814
15,0.4677524899791714,0.0,0.4677524899791714
16,0.46289275612294034,0.0,0.46289275612294034
17,0.45935632818339067,0.0,0.45935632818339067
18,0.45935632818339067,0.0,0.45935632818339067
19,0.45935632818339067,0.0,0.45935632818339067
20,0.45935632818339067,0.0,0.45935632818339067
21,0.45935632818339067,0.0,0.45935632818339067
22,0.45935632818339067,0.0,0.45935632818339067
23,0.45935632818339067,0.0,0.45935632818339067
24,0.45935632818339067,0.0,0.45935632818339067
25,0.45935632818339067,0.0,0.45935632818339067
26,0.45935632818339067,0.0,0.45935632818339067
27,0.45935632818339067,0.0,0.45935632818339067
28,0.45935632818339067,0.0,0.45935632818339067
29,0.45935632818339067,0.0,0.45935632818339067
