Iteration,Mean,Stdev,Run-0
0,0.105,0.0,0.105
1,1.483,0.0,1.483
2,1.704,0.0,1.704
3,1.802,0.0,1.802
4,1.936,0.0,1.936
5,2.026,0.0,2.026
6,2.027,0.0,2.027
7,2.055,0.0,2.055
8,2.054,0.0,2.054
9,2.071,0.0,2.071
10,2.079,0.0,2.079
11,2.056,0.0,2.056
12,2.055,0.0,2.055
13,2.045,0.0,2.045
14,2.027,0.0,2.027
15,2.026,0.0,2.026
16,2.027,0.0,2.027
17,2.018,0.0,2.018
18,2.017,0.0,2.017
19,2.019,0.0,2.019
20,2.013,0.0,2.013
21,2.006,0.0,2.006
22,2.002,0.0,2.002
23,2.014,0.0,2.014
24,2.013,0.0,2.013
25,2.013,0.0,2.013
26,2.013,0.0,2.013
27,2.013,0.0,2.013
28,2.013,0.0,2.013
29,2.013,0.0,2.013
