Plan ID,Plan Scores,Run-0
0,1.0,87
1,0.006944444444444444,334
2,0.006944444444444444,277
3,0.006944444444444444,261
4,0.06666666666666667,16
5,0.06666666666666667,10
6,0.06666666666666667,1
7,0.03333333333333333,6
8,0.03333333333333333,8
9,NaN,0
