Iteration,Mean,Stdev,Run-0
0,0.015,0.0,0.015
1,1.772,0.0,1.772
2,2.311,0.0,2.311
3,2.494,0.0,2.494
4,2.51,0.0,2.51
5,2.51,0.0,2.51
6,2.574,0.0,2.574
7,2.574,0.0,2.574
8,2.547,0.0,2.547
9,2.547,0.0,2.547
10,2.566,0.0,2.566
11,2.566,0.0,2.566
12,2.529,0.0,2.529
13,2.529,0.0,2.529
14,2.531,0.0,2.531
15,2.531,0.0,2.531
16,2.514,0.0,2.514
17,2.514,0.0,2.514
18,2.48,0.0,2.48
19,2.48,0.0,2.48
20,2.468,0.0,2.468
21,2.468,0.0,2.468
22,2.473,0.0,2.473
23,2.473,0.0,2.473
24,2.482,0.0,2.482
25,2.482,0.0,2.482
26,2.468,0.0,2.468
27,2.468,0.0,2.468
28,2.474,0.0,2.474
29,2.474,0.0,2.474
