Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143
0,0,1437.2357675512064,1434.3167369708135,1420.9810544793668,1434.1387160769357,1431.7272331507645,1433.0215594197794,1435.876310952045,1432.413828433784,1376.8142398307991,1380.2254461678622,1375.9054273650816,1377.2657358288855,1379.8007404724995,1375.0953257581318,1341.1148971409084,1338.7027109236672,1341.6987090774685,1336.6513864002468,1331.3234273426622,1338.0555583203948,1326.6296196189662,1337.7348066997765,1333.903747316944,1326.8528983676586,1324.0280746495243,1329.8303873914103,1340.8546921791021,1337.842023830729,1337.4808168125817,1333.5126713555003,1415.9105656137613,1407.278274871377,1423.0634916747952,1312.228039242078,1414.261967446758,1313.8572614071768,1312.7302445801108,1312.1186744538734,1312.914254895626,1408.7238797644875,1394.8914381129914,1407.2883993815663,1398.1180407714448,1398.7005203977624,1475.183256204895,1538.38933591155,1574.6914505635064,1559.704879181044,1521.0196068348987,1466.435177481166,1332.9790022627174,1473.2471094801306,1518.6971578993268,1436.5406760728379,1335.2383547703794,1324.6397009879122,1439.053502990449,1429.7261986503588,1441.1996672255912,1434.0478116855677,1427.4698982075085,1432.4225151617084,1439.3115379423255,1438.2544307620446,1373.2192644466475,1371.899527871694,1383.3547881696459,1378.4823276353704,1383.811999824224,1381.1796726870484,1335.9223617037858,1341.917198201264,1340.8785780707083,1341.6491418488324,1331.096333571612,1322.908763432934,1329.3365027588723,1331.7695923641393,1334.4606216270672,1326.3164845901,1327.8731590226453,1334.5813317859313,1341.1213993790182,1347.6999684439447,1341.9270400430207,1338.1113705232972,1419.7467051390495,1412.9065467895095,1425.9501168123406,1314.9532342006346,1415.5730679938004,1315.9734893758693,1314.0794549199022,1314.523946383776,1311.717980315218,1410.6194923500366,1401.3880091471515,1404.2146140736027,1396.2050154023568,1399.5601274890905,1473.258412054529,1532.8302696469075,1566.431445391675,1550.721263133869,1512.8387270661929,1470.2809617880043,1329.8347915618783,1472.902118214293,1531.6071349264887,1440.086020753506,1341.4806946838764,1322.2150946780928,1434.8433440145957,1438.899748940418,1438.717687679756,1436.0328210432704,1442.2755210645287,1433.3438230624415,1437.5530083240599,1435.165737515777,1375.2011574953108,1377.115982829624,1378.5450761395512,1375.4914350073736,1380.4887189073677,1375.5293790469027,1336.7382251079532,1331.3532696049417,1339.152600645451,1348.3799334204884,1335.11537300162,1327.3936091785731,1331.699390075069,1338.0015837739113,1330.844743524742,1325.7555083201516,1330.0647643581592,1320.4988426619864,1346.9780176453328,1334.1630949985113,1344.9462411045422,1348.4229933341228,1409.5437444275196,1408.0918380745081
0,1,1396.0220576611202,1394.2860168091584,1393.9728718219708,1387.668588093764,1389.911204813171,1399.2032641309534,1398.07921527664,1395.0337349527988,1383.2460286988771,1396.2604451574166,1386.0531239043426,1377.1021072969104,1388.5584366029566,1384.9898397577017,1378.4470323756352,1384.6037679140036,1380.5487535950574,1376.8362853034466,1380.5238075615243,1380.076200352634,1370.9072117977582,1382.3423590003258,1384.1624498869653,1377.7351441158723,1378.6880669838413,1377.7069606405698,1373.9412099420629,1379.8720156736279,1381.1827541620034,1379.2779240258947,1384.6093577129045,1379.781042984743,1391.6344391175887,1380.6091078854395,1393.1001514596471,1367.0825255457441,1376.4297122120322,1376.6640861646576,1378.6718007307647,1394.5793957431924,1378.9155711877083,1394.2366013487183,1399.1333272474383,1382.6959682120148,1404.8500509808,1404.4139022680888,1414.9067176635522,1417.341693307877,1413.193499058512,1406.5331004749019,1386.3999048011872,1411.4362751371896,1409.8189373180035,1400.7675656450053,1379.3138017977815,1376.83371064303,1394.8910937830797,1393.8239951669732,1398.4657621476958,1391.692252755896,1392.808654523222,1390.9576850523706,1394.473702939547,1390.2032087004404,1392.4277466370368,1390.5871771103186,1385.8201927518282,1382.4688364003293,1386.1684581772245,1388.7133926679064,1379.661278201098,1374.302649734796,1373.3655782899934,1384.2536194698523,1372.2670106572036,1379.185482921124,1381.6381594127072,1381.2102449121753,1378.5403978543322,1375.08138544692,1380.6562408598097,1375.9549383813671,1383.2639834020722,1379.6624883952215,1382.7981043216512,1381.378915856656,1385.5051797501903,1378.7975747164037,1398.4152358708188,1377.2074038140072,1388.2471372543648,1380.250647743468,1369.3102676152182,1374.0472121248515,1372.8670698675244,1382.7132693343692,1392.9223824917024,1389.9949754554118,1388.1891061175218,1392.1769536776023,1399.7046891981677,1410.4607657185204,1413.5281120433856,1399.0349057036271,1409.5938279278923,1400.1278866151508,1374.3165907215694,1397.6895785330232,1409.612149903028,1398.4398746465874,1381.2086501946949,1376.4108758674956,1395.7259929969275,1402.765851696029,1383.1288114398571,1390.8354688528573,1389.3678148314734,1390.9368229418901,1387.2563578264833,1390.3126001362016,1378.8085011675748,1385.7618208674112,1381.7006971007304,1386.8571527617898,1390.477777306157,1381.625375804087,1376.7587993124607,1383.6654230605382,1381.0158855515003,1387.311422936457,1378.7970220490422,1389.2503538941812,1378.632507389134,1377.5687615798663,1379.336878978007,1383.262382868913,1386.3436102667101,1379.9088098110972,1384.2374603202566,1371.3690986994661,1382.1265323897112,1389.91238985523,1388.6967851369511,1386.6929947732738
0,2,1389.8818468785014,1387.382171025613,1386.6160175833343,1388.96407720818,1383.0354111390623,1393.3813474108888,1387.6940810054725,1384.2693748955414,1388.1687247203427,1385.7158785005806,1388.306284232389,1391.0447477062883,1388.3234403319886,1393.008363213436,1387.2258873006742,1386.9339001103617,1393.4573865230152,1386.510810016431,1388.8653840125985,1392.980173357839,1383.4101996620775,1387.030039839149,1386.1210610127287,1385.2957066079048,1385.85963920494,1388.3706679769239,1385.0443121185572,1384.3783959917532,1386.6265574173983,1386.3685820581102,1381.6031334284924,1382.4992770725346,1390.1854151123746,1391.0303851654057,1381.587333775076,1380.3037746796404,1389.3936742799788,1385.8801674074941,1384.6002970739837,1391.430560901531,1382.8919529051107,1391.3014674700123,1385.1174496481844,1386.6570540247922,1383.2206234531966,1383.5230521599387,1382.27147010995,1390.3373826032669,1385.9682913156746,1388.0973375078675,1390.9466741996343,1386.9463985323714,1380.3159116074708,1382.861513092147,1391.0371851748946,1390.4330517509648,1388.1333215364402,1386.267865714768,1386.1643263578337,1383.245597848467,1385.5612302412455,1385.0477329436167,1386.1319200117198,1382.9571877956846,1384.4831146627985,1384.5500384523455,1389.9964161160196,1395.1451376151012,1385.8694616850344,1388.3831314884762,1384.3453457600342,1386.180411516387,1386.6265167892593,1386.8577304294065,1384.0865140211313,1393.678511181918,1384.8506458134289,1390.865364571745,1389.8070394257297,1385.1902500653484,1390.9203716711838,1395.7282779530938,1386.5959059556214,1386.4298451056218,1383.1244295514894,1385.186033563077,1385.3740117814975,1388.4982466854046,1386.1373661864852,1389.182724693805,1386.9657491229264,1386.6121207960643,1392.927699775446,1394.2064551460733,1392.7062041387821,1388.6114480486335,1383.0185809167158,1385.8303303470432,1377.0322672027346,1387.8660541891381,1382.2016192278368,1386.4922052568438,1381.5434739268062,1385.876120110345,1384.9559694337627,1378.3325601668744,1385.4840962622015,1384.8967373506832,1386.451770454929,1387.091311563816,1387.9702686811493,1391.9961806026558,1390.416175884093,1387.3840918895826,1390.3478638036854,1386.74341795838,1386.8024224781784,1389.167986442361,1386.776138284459,1388.1335114498304,1386.9838806063149,1384.908187017156,1384.0151866822043,1380.9634989015588,1389.763791033809,1388.613354099157,1385.1077303893662,1384.0853848806737,1392.285430901474,1385.330743214413,1383.4016560906452,1386.909621797355,1385.403932089128,1391.0586445870624,1392.9320145426116,1385.9081119455227,1383.1208373244401,1390.4854211478562,1392.8715450653076,1389.583803135478,1393.1573539201493,1389.5194188405499,1391.1504680097605,1384.4200735579284
0,3,1388.731698974699,1388.3041219420807,1388.4787726264626,1387.0991953503697,1386.4240277167364,1390.8980543362682,1388.785041454511,1383.9744737994622,1387.4082037152502,1386.5949983514681,1387.377394378993,1389.3021082771568,1387.018866330869,1391.2787207097404,1386.302076338316,1386.241716473666,1391.454978227392,1387.5277812149254,1387.2432432313688,1392.2582727823142,1384.9750940292695,1387.9407063620338,1386.9809065125085,1385.7322090077048,1386.7312092076936,1386.274094129368,1387.6402886333824,1385.0966205923028,1385.4397562268857,1384.3237616895988,1381.5768984775834,1384.2325590719072,1389.5104922027806,1388.7162408440397,1383.8683074664598,1381.2174865637303,1387.1016880327631,1385.4723424646875,1386.458057228914,1391.7388944045929,1384.5387835957972,1388.3705956624267,1386.4216554444088,1386.1516778632226,1387.02345343519,1385.4051137754234,1384.8153754526456,1389.8709540795492,1387.7247505315909,1389.02225722321,1389.52794349008,1385.5275311887276,1382.3947868059374,1385.307105337803,1388.4297781120351,1387.9335448828324,1387.3073517428966,1383.3977989338584,1387.8082097820434,1383.989418244616,1387.0517160123925,1385.198564047209,1385.8423114812388,1385.1451485890004,1385.8888655355295,1386.512143934489,1386.8320344064418,1391.8154255807672,1388.172817689212,1387.952249229661,1388.452064296685,1386.72673800111,1388.2710095350135,1387.1263358371855,1385.299023355263,1388.6430777606927,1383.6174219364166,1389.8004419108506,1389.0992992530005,1384.9269749744315,1388.3858111809916,1393.111562319351,1385.8081420996543,1387.7685767411579,1387.5253030988551,1387.746483927448,1384.0421475972657,1387.1361192048137,1387.1585901434767,1386.4696216093666,1387.0914154263994,1387.0040838830607,1386.5901141442375,1389.1584345019062,1386.9649017917839,1386.9939266085087,1384.1520969798482,1386.5682035755233,1382.5200415203979,1388.1317396928875,1384.7197369026521,1386.9071502880079,1386.9161191726025,1385.5921003805543,1389.0680149922641,1383.9865303472075,1384.677082654615,1385.9392717639314,1389.5813384845544,1386.279607555763,1387.8516726947487,1389.4140685561586,1389.3198732749668,1387.9657226286513,1390.3413551640647,1387.0215094929647,1388.0059119042116,1389.9079164177197,1385.665556123017,1386.4890974554494,1387.4255604755513,1385.9872141396575,1383.9840793722412,1382.0400443648687,1387.900350489879,1387.8204115556955,1387.1707464470094,1385.5851030499875,1389.881634932087,1386.543360786882,1384.2912457169602,1384.0125420329696,1385.6384654462495,1389.9670582413964,1390.0082900288498,1388.8031668874592,1385.6676553111763,1388.0605040686298,1390.637537180683,1391.9364760077874,1387.972114045684,1388.2638517963526,1390.5459319909976,1385.9408443960078
0,4,1389.5085323239568,1387.6369800199052,1387.461501322671,1388.3082706465473,1386.644117279956,1388.35988291167,1387.0830060402452,1385.6847720817314,1386.3653073871235,1387.8886994865509,1387.1019326529595,1387.0520989146844,1389.4330622841956,1388.8908275085855,1385.9836067612903,1387.4771520402314,1388.0708014777163,1386.6919731408905,1386.9187501348065,1389.6476434048159,1384.8556000837755,1385.616023995526,1386.7170109697195,1386.8983933337056,1388.2223735095693,1387.3089775962017,1385.2532226722449,1384.7257733478127,1385.3686579096454,1383.728466358321,1384.5115318462433,1384.8270243657341,1389.6628803691654,1385.5030885127271,1386.5534199773992,1382.1351137015854,1388.758758360366,1386.3105631517124,1386.2031991278209,1390.1994973517346,1384.9867180872243,1387.0119173601079,1387.66117608362,1386.8223381095265,1387.5480541537902,1385.5311207283225,1387.4834892620968,1388.6039410211167,1387.890850975832,1388.7425773511313,1389.0918411767486,1386.9867458914218,1386.0928549699852,1387.6115413849045,1387.5357849319432,1389.121105658699,1386.2784814194201,1384.7659477848001,1389.1203137797122,1384.8990453294234,1389.7134878213976,1385.7999236109467,1386.2721156126568,1386.7571652651136,1387.6442808313673,1387.6545749108823,1386.4716771923074,1390.0073121868702,1386.1505382488554,1387.2975672400378,1387.5786875810238,1389.3660934698107,1387.4832001145057,1385.7675855488653,1385.428668988737,1387.0747562765016,1385.9581378469345,1388.35340689044,1387.1898871881951,1385.329502270228,1387.7753845090804,1390.2160284344607,1387.4606742656206,1385.0103328708328,1388.044084126219,1387.3616633926329,1385.4551246273033,1387.8528284922804,1388.686750092165,1386.641396940903,1388.1842765806898,1384.7490812225305,1386.4314650892097,1385.551187850457,1387.1017706529663,1387.456281227588,1385.326093409548,1386.567694174052,1385.7449843948875,1387.5899312416977,1384.7376217787055,1388.0222446010864,1383.9073780150775,1386.4487241099268,1387.720562337505,1385.3142244741155,1386.4271838686714,1387.0435277083786,1389.7719474295382,1384.8606867975636,1386.985827021174,1386.8096491301337,1390.057933779071,1388.0655268370197,1388.07275307912,1388.8239676848889,1387.8620818822922,1389.8681291376183,1388.927875547515,1388.0640930059367,1385.5842489379336,1386.8838975673873,1385.2152707684945,1384.400534112236,1386.5817043972377,1389.4913972340423,1385.9893484120514,1386.0869154336146,1388.4023254041267,1387.5591239658665,1384.9250180077393,1385.8792731286626,1386.2951029908286,1389.633858207027,1387.111744944722,1388.4129114963239,1385.308524930904,1387.2796923811034,1388.9660004493671,1391.0797563905417,1387.7461372917787,1387.9674301986827,1387.8500010622006,1384.832150946861
0,5,1389.508532323957,1387.6369800199052,1387.461501322671,1388.3082706465473,1386.6441172799562,1388.35988291167,1387.0830060402452,1385.6847720817314,1386.365307387123,1387.8886994865509,1387.1019326529592,1387.0520989146844,1389.4330622841953,1388.8908275085857,1385.9836067612903,1387.4771520402317,1388.0708014777165,1386.6919731408902,1386.9187501348063,1389.6476434048157,1384.8556000837752,1385.616023995526,1386.7170109697195,1386.8983933337054,1388.2223735095695,1387.3089775962014,1385.2532226722449,1384.725773347813,1385.3686579096457,1383.7284663583207,1384.5115318462433,1384.827024365734,1389.6628803691654,1385.5030885127271,1386.5534199773992,1382.1351137015852,1388.758758360366,1386.3105631517126,1386.2031991278207,1390.1994973517346,1384.9867180872243,1387.0119173601079,1387.6611760836201,1386.8223381095265,1387.54805415379,1385.5311207283223,1387.4834892620966,1388.6039410211167,1387.890850975832,1388.7425773511313,1389.0918411767489,1386.9867458914216,1386.0928549699852,1387.6115413849043,1387.535784931943,1389.121105658699,1386.2784814194201,1384.7659477848003,1389.120313779712,1384.8990453294234,1389.7134878213978,1385.7999236109467,1386.2721156126568,1386.7571652651138,1387.6442808313673,1387.654574910882,1386.4716771923074,1390.0073121868702,1386.1505382488554,1387.2975672400378,1387.578687581024,1389.3660934698105,1387.483200114506,1385.767585548865,1385.428668988737,1387.0747562765016,1385.9581378469343,1388.35340689044,1387.1898871881951,1385.329502270228,1387.7753845090804,1390.2160284344607,1387.4606742656204,1385.0103328708328,1388.0440841262189,1387.3616633926329,1385.4551246273033,1387.8528284922804,1388.6867500921653,1386.641396940903,1388.1842765806898,1384.7490812225305,1386.43146508921,1385.5511878504567,1387.1017706529665,1387.4562812275879,1385.326093409548,1386.5676941740517,1385.7449843948875,1387.589931241698,1384.7376217787055,1388.0222446010866,1383.9073780150775,1386.4487241099268,1387.7205623375048,1385.314224474115,1386.4271838686716,1387.0435277083786,1389.7719474295384,1384.8606867975636,1386.9858270211735,1386.8096491301337,1390.057933779071,1388.0655268370197,1388.0727530791203,1388.8239676848887,1387.8620818822922,1389.8681291376183,1388.927875547515,1388.0640930059367,1385.5842489379334,1386.8838975673875,1385.2152707684943,1384.400534112236,1386.5817043972377,1389.4913972340423,1385.9893484120514,1386.0869154336146,1388.402325404127,1387.5591239658668,1384.9250180077397,1385.8792731286624,1386.2951029908286,1389.633858207027,1387.111744944722,1388.412911496324,1385.308524930904,1387.2796923811031,1388.9660004493671,1391.0797563905414,1387.746137291779,1387.9674301986825,1387.8500010622001,1384.8321509468615
0,6,1388.250757603277,1388.0591089997872,1386.1128716688218,1387.3645873805026,1385.9858752781404,1387.6011010821207,1387.9259178655268,1384.5379980996422,1385.9086864007786,1388.4843160425385,1386.1289200260567,1387.5621090695756,1388.4850152937097,1387.9372073393895,1385.5567822147416,1387.0505149289986,1387.8055517480793,1386.586679039146,1386.5188662571466,1386.8343067523708,1385.1341231296242,1386.187558505664,1387.7154929273772,1386.6501623997078,1386.855779798191,1385.7166864950946,1386.238639839556,1385.601250187874,1387.6899394013517,1386.4332655391584,1385.8637510066997,1384.035525605127,1387.162608160473,1386.0855546422536,1387.5213449161774,1382.8936514070917,1387.0482026774355,1384.2830248225052,1385.4128707829423,1388.8529790025607,1387.4643532658965,1388.4948849657485,1387.0984875549464,1386.5903889126507,1386.503574129113,1385.997096472921,1386.3522716334546,1389.7166187313323,1389.2290726032693,1388.7293495988417,1387.162678212244,1387.1653357738458,1387.562241393141,1387.61601043336,1387.9079195100771,1388.1451092507648,1388.1901811830128,1385.9673190865572,1387.1402916337731,1387.144655699413,1389.143323951739,1388.2238985190938,1386.9701925768509,1386.5459987259987,1386.809357879981,1387.4522266867789,1386.4969496354965,1390.2052985204307,1386.6591798090935,1387.5137155076109,1388.1743742843942,1386.6372104474895,1388.1071575041822,1387.0461446194472,1386.421194408187,1389.624860698559,1385.4427534800514,1386.2550205513292,1389.1404116385106,1386.6713263665756,1387.610071043622,1389.5800457408907,1386.8236298117947,1386.3607043865147,1387.7476661692242,1387.5699160052905,1387.2488501303017,1387.6606428823964,1389.862031816131,1386.9684166558113,1386.2761797167634,1387.4296067152245,1387.0033192729886,1386.457680572357,1385.5980824800686,1386.7687568758784,1385.7474860084762,1385.8138392033834,1388.1973916577795,1387.4381305453796,1386.217626947493,1387.7674928073961,1386.9670692126099,1388.1787038087596,1388.2697494842444,1386.8052914803036,1385.157005460406,1388.5710043841414,1387.9020315554153,1386.346349709808,1387.974838212394,1386.6482255680353,1386.713758583584,1387.6802589914082,1386.169076254707,1388.4630057471218,1385.974208863955,1388.6826476164297,1387.9575790044719,1388.7505680435506,1387.491888964892,1386.338795400014,1385.848530483122,1385.019837476826,1387.8705758450951,1385.9124877404056,1385.423044100789,1386.0428052601296,1387.6722478716829,1387.1521021297929,1386.4977007311552,1385.3583372506107,1386.1916337477849,1389.1049766176548,1385.7906817415924,1388.5423070195461,1385.664418471274,1386.9338179145407,1388.160284552434,1388.8853863957556,1388.267713287545,1386.4762758763763,1387.8857254705167,1385.4457154278157
0,7,1388.250757603277,1388.059108999787,1386.1128716688215,1387.3645873805026,1385.9858752781404,1387.6011010821207,1387.925917865527,1384.5379980996422,1385.9086864007788,1388.4843160425385,1386.1289200260567,1387.5621090695756,1388.48501529371,1387.9372073393895,1385.5567822147416,1387.0505149289986,1387.8055517480793,1386.586679039146,1386.5188662571466,1386.834306752371,1385.134123129624,1386.187558505664,1387.7154929273775,1386.650162399708,1386.8557797981907,1385.7166864950946,1386.2386398395563,1385.6012501878738,1387.6899394013517,1386.4332655391584,1385.8637510066999,1384.035525605127,1387.1626081604727,1386.0855546422536,1387.5213449161774,1382.8936514070917,1387.0482026774357,1384.2830248225055,1385.4128707829423,1388.8529790025607,1387.4643532658965,1388.4948849657485,1387.0984875549461,1386.5903889126507,1386.5035741291133,1385.9970964729212,1386.3522716334546,1389.7166187313323,1389.229072603269,1388.7293495988415,1387.162678212244,1387.1653357738462,1387.562241393141,1387.61601043336,1387.9079195100774,1388.1451092507648,1388.1901811830128,1385.967319086557,1387.1402916337731,1387.144655699413,1389.1433239517387,1388.2238985190938,1386.970192576851,1386.5459987259985,1386.8093578799808,1387.452226686779,1386.4969496354963,1390.2052985204307,1386.6591798090938,1387.5137155076106,1388.1743742843942,1386.6372104474892,1388.1071575041822,1387.0461446194474,1386.4211944081874,1389.624860698559,1385.4427534800514,1386.2550205513292,1389.1404116385108,1386.6713263665758,1387.610071043622,1389.580045740891,1386.8236298117947,1386.360704386515,1387.747666169224,1387.5699160052902,1387.2488501303017,1387.6606428823961,1389.8620318161309,1386.9684166558113,1386.2761797167634,1387.4296067152245,1387.0033192729884,1386.457680572357,1385.5980824800688,1386.7687568758784,1385.7474860084762,1385.8138392033834,1388.1973916577795,1387.4381305453794,1386.217626947493,1387.767492807396,1386.96706921261,1388.1787038087596,1388.2697494842444,1386.8052914803036,1385.157005460406,1388.5710043841414,1387.9020315554153,1386.3463497098082,1387.9748382123937,1386.6482255680353,1386.713758583584,1387.680258991408,1386.1690762547069,1388.4630057471218,1385.974208863955,1388.68264761643,1387.9575790044717,1388.7505680435506,1387.4918889648923,1386.338795400014,1385.8485304831222,1385.0198374768258,1387.8705758450951,1385.9124877404056,1385.4230441007892,1386.04280526013,1387.672247871683,1387.152102129793,1386.4977007311552,1385.3583372506105,1386.1916337477846,1389.104976617655,1385.7906817415926,1388.5423070195461,1385.664418471274,1386.933817914541,1388.1602845524342,1388.8853863957556,1388.2677132875451,1386.4762758763761,1387.8857254705165,1385.445715427816
0,8,1388.0458006976728,1387.7287692087223,1386.490422530367,1384.636330797969,1386.0553829443586,1386.8126701092344,1387.1123212317812,1386.8053269870727,1387.672704244062,1386.8878403058097,1387.525189831763,1385.0469289551074,1387.9973929505873,1386.282611106198,1387.1658118816915,1386.286352512603,1385.6944940864998,1386.9131136579304,1386.9066822200714,1385.958858161678,1386.523237686127,1387.2957425510244,1388.7889069752057,1386.2788228975728,1384.7143790292246,1385.458896593996,1386.4750943399688,1384.7361746508454,1388.9358447623126,1387.4314364365812,1387.123366637298,1385.0039972028787,1387.4745976624981,1386.8768291847114,1387.3934699161252,1385.9056229169616,1387.2517536560288,1386.4476548012506,1387.129855590212,1388.6619047561567,1387.414935724965,1389.4535692212655,1387.9466678397578,1385.9434653616004,1387.4922213226673,1386.6104916056213,1387.7215175377437,1387.0137366257873,1386.7418719475681,1387.8201911275169,1387.2804894022415,1387.920898995573,1386.9519445353146,1387.042079849569,1387.8533794760406,1388.4664756015516,1388.2905067424583,1387.624329666152,1387.6240460758731,1386.3429911875044,1386.7992089172533,1386.2224002743428,1386.3423375100997,1386.664323485459,1386.7901762900046,1388.5340629610512,1387.1109846006823,1389.5766477974892,1386.8157594634208,1389.261692460377,1387.6810971085124,1385.2585062873773,1388.3505849772857,1385.1321152224548,1387.469926203419,1387.7461842009895,1387.022354271532,1386.3341568300427,1386.6921733405031,1387.9271182137486,1387.214857670289,1388.4848461741033,1385.7411850986693,1387.0371246774716,1387.9293055385983,1387.2791176836602,1387.6973871624505,1388.7711032158809,1387.7458258790043,1388.6771085809978,1385.894671194884,1387.2893982439828,1387.7451117385733,1385.6737692282861,1387.4729649116064,1386.163109427108,1386.133428447078,1384.5971162738842,1387.8415564868596,1387.257367344545,1386.5413685862318,1387.726530327018,1387.6403946103273,1388.312048147037,1388.6902869054118,1388.1418531094237,1385.6045323034634,1388.6062782302595,1387.04780246934,1386.020351107427,1387.183386925704,1387.12527944743,1385.205934350823,1388.4648194064573,1387.0426562280477,1387.46341092012,1385.9735719935861,1386.1149994306757,1387.4658649666885,1387.3132168618652,1386.0063483628062,1386.1573487292405,1387.0040536858965,1387.8776808076752,1387.0685799723485,1385.4479752240743,1386.229291075339,1387.3106029273092,1388.1776424994607,1387.6546668185938,1387.835954039449,1387.0286275908582,1385.9995869374584,1388.3325936831043,1387.7018665326923,1388.809073224483,1385.4502306360887,1385.9314510465135,1388.1225411163389,1386.5219585226741,1387.3313088216676,1386.8404090643924,1387.5537085568988,1387.1895952856328
0,9,1388.0458006976728,1387.7287692087223,1386.490422530367,1384.636330797969,1386.0553829443588,1386.8126701092344,1387.1123212317814,1386.8053269870727,1387.6727042440618,1386.88784030581,1387.5251898317633,1385.0469289551072,1387.997392950587,1386.2826111061981,1387.1658118816915,1386.286352512603,1385.6944940864998,1386.9131136579304,1386.9066822200716,1385.9588581616779,1386.523237686127,1387.2957425510244,1388.7889069752057,1386.2788228975728,1384.7143790292246,1385.4588965939959,1386.4750943399688,1384.7361746508457,1388.9358447623126,1387.4314364365812,1387.123366637298,1385.0039972028785,1387.4745976624986,1386.8768291847116,1387.393469916125,1385.9056229169616,1387.2517536560285,1386.4476548012499,1387.129855590212,1388.661904756157,1387.4149357249653,1389.4535692212653,1387.946667839758,1385.9434653616004,1387.4922213226673,1386.6104916056213,1387.7215175377435,1387.013736625787,1386.7418719475684,1387.8201911275169,1387.2804894022418,1387.920898995573,1386.9519445353149,1387.042079849569,1387.8533794760403,1388.4664756015518,1388.2905067424585,1387.624329666152,1387.6240460758734,1386.3429911875046,1386.799208917253,1386.2224002743426,1386.3423375100997,1386.664323485459,1386.7901762900049,1388.5340629610512,1387.1109846006823,1389.5766477974892,1386.8157594634208,1389.261692460377,1387.6810971085124,1385.2585062873773,1388.3505849772855,1385.1321152224548,1387.4699262034187,1387.7461842009893,1387.0223542715323,1386.3341568300427,1386.692173340503,1387.9271182137486,1387.214857670289,1388.484846174103,1385.7411850986691,1387.0371246774714,1387.9293055385988,1387.2791176836602,1387.6973871624505,1388.771103215881,1387.7458258790043,1388.6771085809976,1385.8946711948843,1387.2893982439828,1387.745111738573,1385.6737692282861,1387.4729649116061,1386.163109427108,1386.133428447078,1384.5971162738845,1387.8415564868599,1387.257367344545,1386.5413685862318,1387.7265303270183,1387.6403946103271,1388.3120481470373,1388.6902869054118,1388.1418531094237,1385.6045323034632,1388.6062782302597,1387.0478024693398,1386.020351107427,1387.183386925704,1387.12527944743,1385.205934350823,1388.464819406457,1387.0426562280477,1387.46341092012,1385.9735719935861,1386.1149994306757,1387.4658649666887,1387.3132168618654,1386.0063483628062,1386.1573487292408,1387.0040536858965,1387.8776808076752,1387.0685799723487,1385.4479752240743,1386.2292910753388,1387.3106029273092,1388.1776424994605,1387.6546668185936,1387.8359540394488,1387.0286275908584,1385.9995869374586,1388.332593683104,1387.701866532692,1388.809073224483,1385.450230636089,1385.9314510465135,1388.1225411163389,1386.5219585226741,1387.3313088216678,1386.8404090643926,1387.553708556899,1387.1895952856325
