Plan ID,Plan Scores,Run-0
0,1.0,25
1,0.006944444444444444,281
2,0.006944444444444444,282
3,0.006944444444444444,275
4,0.06666666666666667,25
5,0.06666666666666667,25
6,0.06666666666666667,15
7,0.03333333333333333,31
8,0.03333333333333333,26
9,0.03333333333333333,15
