Plan ID,Plan Scores,Run-0
0,1.0,99
1,0.006944444444444444,326
2,0.006944444444444444,299
3,0.006944444444444444,266
4,0.06666666666666667,6
5,0.06666666666666667,2
6,NaN,0
7,0.03333333333333333,2
8,NaN,0
9,NaN,0
