Iteration,Mean,Stdev,Run-0
0,0.121,0.0,0.121
1,1.488,0.0,1.488
2,1.689,0.0,1.689
3,1.948,0.0,1.948
4,1.948,0.0,1.948
5,2.083,0.0,2.083
6,2.103,0.0,2.103
7,2.103,0.0,2.103
8,2.126,0.0,2.126
9,2.153,0.0,2.153
10,2.153,0.0,2.153
11,2.22,0.0,2.22
12,2.204,0.0,2.204
13,2.204,0.0,2.204
14,2.228,0.0,2.228
15,2.257,0.0,2.257
16,2.257,0.0,2.257
17,2.263,0.0,2.263
18,2.277,0.0,2.277
19,2.277,0.0,2.277
20,2.285,0.0,2.285
21,2.276,0.0,2.276
22,2.276,0.0,2.276
23,2.308,0.0,2.308
24,2.305,0.0,2.305
25,2.305,0.0,2.305
26,2.311,0.0,2.311
27,2.308,0.0,2.308
28,2.308,0.0,2.308
29,2.308,0.0,2.308
