Plan ID,Plan Scores,Run-0
0,1.0,26
1,0.006944444444444444,301
2,0.006944444444444444,289
3,0.006944444444444444,259
4,0.06666666666666667,34
5,0.06666666666666667,22
6,0.06666666666666667,21
7,0.03333333333333333,20
8,0.03333333333333333,15
9,0.03333333333333333,13
