Plan ID,Plan Scores,Run-0
0,1.0,35
1,0.006944444444444444,310
2,0.006944444444444444,281
3,0.006944444444444444,265
4,0.06666666666666667,25
5,0.06666666666666667,17
6,0.06666666666666667,21
7,0.03333333333333333,22
8,0.03333333333333333,15
9,0.03333333333333333,9
