Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143
0,0,1436.9107124040363,1433.5675227765694,1421.7872242414091,1434.3365944354225,1431.8389427609063,1432.9188477499927,1436.4049041615847,1432.5722294495295,1378.2817569470667,1380.329439835663,1375.3489631176524,1377.7762659493426,1379.3575699056935,1375.2640990207735,1341.9981429027234,1338.4323874992162,1341.7090144763868,1336.5152753802372,1331.825251301419,1338.31958573988,1326.0973279120094,1336.6034783295106,1333.3265609850434,1327.5262401607129,1325.0376438365681,1329.5224274724033,1341.4532612810438,1338.1097296781263,1337.6634179047685,1333.886293233677,1415.301180390938,1407.9196696875888,1423.1243889240345,1312.69655254145,1414.321603937197,1314.4934033210811,1312.4022059891197,1312.2107021280576,1312.3315497001531,1408.2956856601168,1394.1582130520296,1406.6486324889145,1398.1345433601823,1400.2273114584189,1473.6756880933697,1538.314892555782,1574.3735949118827,1559.3130808249,1521.00296114808,1465.3950310230023,1332.8194442225165,1472.1046718675723,1519.14848429177,1435.9900850673266,1334.7998769935093,1325.458480615859,1439.1429561637704,1429.6304163940197,1440.3143654338219,1433.267433259704,1426.6668071032968,1432.5596053869647,1439.7469158134722,1439.0431831367623,1373.5699738485828,1371.9075732473436,1382.861273265178,1378.158150078761,1382.901815738533,1380.3192570387653,1334.8738232580813,1340.3044469973245,1341.0961278810219,1341.77534580463,1331.6193630570647,1322.9696060275014,1328.6849179963274,1332.6548044838116,1335.1063649756709,1326.0569032933329,1327.407781686258,1335.3764193367879,1341.7721442560605,1347.6544560453053,1343.7196315681801,1338.262393365774,1419.3078155357252,1413.696234044968,1426.668948366743,1314.983010944549,1415.5690262401454,1316.904410195755,1313.899307970105,1314.14567922793,1311.508376693411,1410.2200354939218,1401.0536976831418,1404.3305284277906,1396.5321413178133,1398.6738992168775,1472.9214790019769,1532.3671995512148,1568.3223081489223,1550.964056052211,1513.437496682269,1471.4809765278526,1329.860623724681,1472.429907699429,1532.2383991881904,1440.7980899424842,1341.0481205389904,1322.7910917370396,1434.9925490777216,1438.2215105070777,1440.1440085369823,1436.1845598594232,1442.5224481575929,1433.1419674500303,1438.0845232519832,1433.8939696975713,1374.3817965738872,1377.580826978398,1378.073909406843,1374.6796963978998,1379.707120368387,1375.5193186182219,1337.0132334440134,1331.8294044680524,1339.2522529952769,1348.1608808620545,1335.3762162105095,1327.428442022251,1331.1247734203578,1338.3598020388706,1330.2974220332721,1326.5438997738306,1329.9628760128442,1319.6119720878442,1347.1366180880832,1334.6282946865717,1345.7922390444264,1347.861065606913,1408.9266761544225,1407.7398143651606
0,1,1389.3661041384833,1387.5966863083293,1387.0019542175264,1377.0371840109544,1386.0342704762518,1398.0096543214836,1390.0122108654168,1390.1604084612036,1387.935550240416,1395.5200245213146,1391.2027027590361,1378.2760032578105,1387.667354231997,1386.9620409751335,1385.5683748596123,1391.3155423353787,1386.2969993500376,1385.262563624676,1384.5210456813788,1390.117932252982,1379.3899189042422,1388.4052830563132,1391.3230045947819,1386.750161741822,1383.9450706803302,1387.5429435593783,1378.9295040814743,1384.0169930800553,1389.7960078496358,1386.5070935270392,1375.7051015570712,1378.5917038376595,1385.7314562422255,1386.0186302277564,1384.4054942489365,1381.032982907487,1386.5340345977409,1388.7018429322093,1388.6006147261908,1387.4761641727625,1381.358976023565,1388.3672462230272,1392.576018918462,1382.975320004493,1386.3087457932722,1386.6507218840525,1390.134908931315,1396.9818123039506,1393.1534181604666,1398.6312104920203,1395.3924810219992,1394.4203679118307,1386.1744864063314,1390.4484994702577,1390.3679064815603,1384.892448011637,1385.622241594873,1386.7638363160904,1389.2048734907237,1389.8210686752775,1386.7859574111465,1386.7808084339724,1383.7846662775905,1383.4795789923198,1393.7670181666072,1393.2324059720454,1384.9091581149974,1386.215732213077,1389.977265164241,1391.8940576655036,1387.919212556141,1377.585811753729,1385.467983985534,1391.1242988667339,1376.4535425608904,1385.876728198573,1383.976514122699,1388.4052833731218,1382.7926454064323,1380.8165991164562,1391.8032947788133,1382.1504377339213,1390.2835395556717,1383.510950731838,1389.8802320098357,1385.928372673508,1381.9632281007123,1382.5344181236421,1389.4861656637097,1389.365571603018,1385.4670432842258,1390.4929132128857,1385.1792250674746,1385.933002022212,1383.9152400285805,1386.895835357234,1391.1402731782277,1387.999741008986,1381.4113464078084,1392.508040560366,1387.8708084815437,1391.325315372991,1382.5930228404707,1387.34786063375,1389.3724688748196,1389.8531214712893,1382.818326698796,1384.654386678382,1387.55691370223,1393.0078949804222,1383.7562047509866,1385.3138582275978,1383.613666275925,1393.813494915821,1383.778843630294,1386.3285484839842,1382.8719147918393,1388.2548951534864,1383.9224239032515,1384.2157298240722,1382.7464770036768,1377.684622774586,1381.268582748334,1384.3734809940001,1391.7283504690909,1385.7145028252169,1385.4890073618988,1390.2807662189607,1387.948374842834,1386.8248333931538,1391.0159229163742,1395.4856590729514,1384.4328621315478,1385.706406596354,1384.1930831171844,1388.8911310767865,1392.0575850813318,1395.8221570099718,1390.676485186007,1385.438413224926,1388.6904631886275,1395.3249783259782,1386.9561591930228,1383.504903968248
0,2,1392.7564246587579,1384.9790282699657,1386.1042405396454,1380.8282785622446,1386.3577960162095,1388.4499859130458,1388.1309227889883,1386.651926535805,1389.7346640363098,1392.1990131082216,1390.114039519206,1380.7642339536642,1390.5138815475486,1386.7729284434345,1381.496057012878,1387.3143193086576,1387.6305144618952,1388.2574069858822,1383.3678177457673,1388.609939514035,1386.5140527172714,1387.6283594593704,1388.7450178223728,1385.5681097944826,1385.1133903487741,1386.2913740954523,1385.2867167040624,1384.879807403381,1386.4969609384775,1384.9568554005466,1382.6892146987127,1386.2676490263943,1387.53383620579,1391.929264803347,1386.090999907899,1385.670893386659,1386.0442499543874,1383.1159476273733,1387.6705149539994,1387.0959618172824,1385.8059415152557,1390.743718133529,1388.1970652565392,1384.5696916404956,1390.7553612055292,1384.7282954221228,1389.7265670786483,1389.4526964110753,1390.4239361700866,1395.1086130752801,1389.4516125487735,1392.1362090097966,1389.311519227242,1387.8517609627108,1386.1780229618805,1385.8012528423503,1391.0673973707226,1386.5277380903387,1387.8794001068866,1387.0501971348906,1387.0302944349924,1387.3279671534476,1384.4303648576354,1382.0013696706635,1388.8371534543053,1388.7457038513012,1388.736609784653,1383.128916077676,1387.3870039291332,1386.9608584205791,1385.9848756314902,1385.3188116599501,1385.4552066063802,1392.6701238764765,1385.7970977684583,1385.9607990133043,1386.5361064343447,1388.9697520311959,1386.3255420252995,1381.7282265851593,1387.4941037354888,1385.2468638019486,1388.1052534799146,1389.5116380702486,1386.699627195314,1389.14020984888,1385.559729863535,1381.84561201145,1388.4558208148317,1387.7989216019814,1386.6503702110429,1390.6431678523738,1386.72576295646,1386.99192661351,1387.9599457428724,1386.2417080287375,1386.7060390331726,1388.1622004912194,1384.0533174860907,1387.6344421426393,1388.280740386361,1391.7402265171354,1388.848602987159,1384.5083567682027,1390.145096412836,1388.7690312581863,1383.9907277670864,1390.6148456378821,1386.6548712711574,1388.7895491205413,1386.330367890923,1383.3765033782252,1381.9220440386705,1388.0392315742265,1385.853631487203,1385.9427202614545,1385.6508707341934,1384.364666808379,1381.7537704460185,1387.7249006949282,1385.187275147483,1385.9797219919583,1386.0996631267324,1387.6994421442807,1390.1097806802313,1386.55006854053,1383.613099235276,1385.8035866781252,1388.5015586966767,1386.4418130381118,1388.5297589699803,1390.2453958262377,1385.0494030860423,1386.7652608515614,1383.7351484551236,1388.6767144014304,1387.6979343714586,1387.7640767521743,1388.4677132917607,1384.1444341367155,1391.742229902958,1391.2662986179598,1389.8191136813962,1385.5949659317523
0,3,1389.201405176149,1386.9567843722646,1386.7934891328543,1381.9537065925526,1387.7423391785735,1390.0715727069544,1388.034191983406,1386.4598924764475,1387.791414079148,1388.377569646956,1389.5380665113455,1385.693927603375,1388.129379900255,1387.9713037951615,1386.636260281603,1387.4617834052624,1388.0141333746342,1387.56545380765,1384.4838098160321,1392.0719126278332,1385.7379628073531,1387.8981445949582,1387.4420438612913,1385.074168723396,1385.4124533877102,1386.1837780694598,1386.979951575165,1387.368725405864,1388.6763133250367,1386.6441397710144,1384.2332982446517,1386.1815242010914,1387.455332753693,1390.0369941132421,1384.9021601854954,1386.4939704936073,1385.9128180744635,1383.7890044782096,1387.5838076466152,1387.5052227212047,1385.6370197392137,1389.3441235287144,1387.5357193093625,1384.9098888121964,1389.4280725679953,1386.3642874329655,1385.7667103388696,1387.387885166765,1388.4132275596394,1392.2391681237282,1388.2630609502087,1388.4309956880725,1386.413198586964,1388.127825731567,1386.7500913494573,1387.0304689713673,1387.0567770640798,1388.3947242906877,1388.4871903013127,1385.1693872136555,1387.5873108314995,1385.8587020240536,1386.244425127143,1386.4556120991067,1389.448486256263,1386.2976768671274,1387.0420573276906,1384.8092490707413,1386.8599422767297,1387.6248016357438,1388.0555299968537,1386.4312619275297,1384.6246072657123,1388.9617964017964,1387.724275543796,1386.413391439438,1386.3887845909173,1388.8952240749559,1383.6440326820646,1384.789427501604,1388.0437234864082,1389.9422673254066,1388.340457976957,1386.4974372274353,1390.884616356203,1388.1838614414564,1387.3361546737456,1386.6173912236613,1389.8312240828373,1388.2357444490394,1384.953297487022,1387.030537020987,1387.321363892481,1385.8566426173738,1387.8183621122218,1388.7353125161442,1386.625628741975,1385.6115461284,1385.2301772536732,1387.0299435500638,1384.9183768994656,1387.5872912989455,1386.8088841119286,1384.2905537299237,1386.7630504610565,1390.8293088606263,1385.7739745541473,1385.7735338945226,1387.7981523962917,1386.157284461512,1384.6304302032872,1386.6353949427923,1385.4293957705647,1388.895769402515,1384.3156320070286,1387.6222967648218,1386.4292846832427,1386.3231562753003,1385.7659294540613,1388.091847776311,1387.8620338710484,1384.4095259462126,1386.3114306428636,1387.1432203936201,1386.0086199236737,1387.5556765084586,1385.3500767458502,1383.389826493102,1389.4693077603954,1389.7731891062829,1387.034509139912,1385.505547375668,1386.5850657821027,1387.7701441184404,1386.2194876035705,1385.559895470256,1388.4842498334747,1389.731180578808,1387.5175379351606,1384.7178765394367,1388.175099658324,1392.3541558113916,1388.8402315616395,1384.6344945161388
0,4,1390.3680297549845,1386.6540352331087,1389.2428514687244,1384.4404243625488,1387.393814106986,1389.0664731860988,1388.0784234526288,1387.596944790126,1387.8437870796395,1388.8100437426208,1386.4861052418098,1386.49570379733,1386.902948043057,1387.9400068302893,1386.7708507150985,1386.558529028714,1386.385981681426,1388.8186133460788,1386.4124794396225,1389.5261771658115,1386.4940114667968,1387.5314536608876,1386.489132125211,1386.8035236051123,1384.4098664479723,1386.9466770125057,1385.0795933447,1385.753526155967,1387.384548297989,1388.1843851182805,1386.347629250938,1387.5070703923088,1386.5234689804804,1388.374333199688,1385.9233387451845,1386.1798242937696,1388.889821224261,1384.9241269888548,1387.3843196567257,1387.3277266863524,1387.5558921714878,1387.9958021749908,1388.3507419938246,1385.4872689340143,1389.2924907616264,1386.2438923735972,1387.3242966800299,1388.283259244164,1386.1591234885307,1389.1695780403916,1385.916299172111,1387.0126162791807,1389.6057693709954,1387.9486729100204,1386.265046096902,1386.7210504987402,1385.078101824064,1390.2325575346456,1388.6640396566038,1387.2401634620348,1387.048964263654,1385.7459344039269,1387.2103101133255,1386.7937951847637,1388.0397036654592,1387.6519679159992,1388.2479215887445,1386.7339447019376,1387.4797125110258,1389.48559419521,1386.2984443193989,1385.6173835549148,1385.526326638146,1386.595277285607,1385.3950522373032,1386.8791841440864,1386.488136373409,1388.0574401152578,1387.8992382185124,1386.06756497844,1388.0914091902346,1385.2068573264062,1387.5993677759625,1387.1094744916543,1388.7251075370775,1387.3456743337633,1386.4629420588215,1386.8074693177803,1389.3853381269341,1388.1481182110665,1385.980130569768,1386.9648452329213,1384.5489283660615,1386.4346054282883,1387.1290516181448,1389.3011010747637,1388.4933104544605,1386.5909740847958,1385.1073847757432,1387.3749945976467,1385.5167079105956,1388.9872225762724,1387.4907146413084,1384.6848449658341,1386.9813821150235,1387.7548610456497,1383.8887459265811,1385.9765126289528,1387.612439797488,1387.2558769297495,1387.1296746608955,1385.2433714848223,1384.8688153596656,1387.8618804074695,1385.9856525047226,1389.1009008366048,1385.552792145494,1385.9096298140857,1387.3539782295322,1385.5173912088476,1386.1339368170006,1384.1222641051706,1387.1830672478343,1386.4118990559275,1386.7304481614713,1385.771875783783,1385.8998939201465,1385.226076732772,1388.1093842950033,1387.6268996778258,1387.526555057672,1387.1758945891772,1386.4079365997434,1387.4096395901925,1386.7527833692934,1387.9906752147224,1388.2124186861374,1387.5704341572261,1388.7844232620587,1386.6231077296052,1387.0799634935718,1388.667397086879,1389.9354019387604,1386.2422348656069
