Iteration,Mean,Stdev,Run-0
0,0.337,0.0,0.337
1,1.743,0.0,1.743
2,2.521,0.0,2.521
3,2.61,0.0,2.61
4,2.61,0.0,2.61
5,2.577,0.0,2.577
6,2.577,0.0,2.577
7,2.618,0.0,2.618
8,2.618,0.0,2.618
9,2.601,0.0,2.601
10,2.601,0.0,2.601
11,2.607,0.0,2.607
12,2.607,0.0,2.607
13,2.618,0.0,2.618
14,2.618,0.0,2.618
15,2.634,0.0,2.634
16,2.634,0.0,2.634
17,2.645,0.0,2.645
18,2.645,0.0,2.645
19,2.655,0.0,2.655
20,2.655,0.0,2.655
21,2.651,0.0,2.651
22,2.651,0.0,2.651
23,2.677,0.0,2.677
24,2.677,0.0,2.677
25,2.674,0.0,2.674
26,2.674,0.0,2.674
27,2.672,0.0,2.672
28,2.672,0.0,2.672
29,2.672,0.0,2.672
