Plan ID,Plan Scores,Run-0
0,1.0,124
1,0.006944444444444444,308
2,0.006944444444444444,277
3,0.006944444444444444,275
4,0.06666666666666667,1
5,0.06666666666666667,1
6,0.06666666666666667,1
7,0.03333333333333333,5
8,0.03333333333333333,7
9,0.03333333333333333,1
