Iteration,Mean,Stdev,Run-0
0,2555.86710032315,0.0,2555.86710032315
1,62.62499013576311,0.0,62.62499013576311
2,8.17278514953231,0.0,8.17278514953231
3,4.080997245354621,0.0,4.080997245354621
4,2.422558295135483,0.0,2.422558295135483
5,2.422558295135515,0.0,2.422558295135515
6,1.8072525408328721,0.0,1.8072525408328721
7,1.807252540832839,0.0,1.807252540832839
8,1.2451395068764861,0.0,1.2451395068764861
9,1.2451395068764466,0.0,1.2451395068764466
10,0.9305498908968899,0.0,0.9305498908968899
11,0.9305498908968752,0.0,0.9305498908968752
12,0.809602899838912,0.0,0.809602899838912
13,0.8096028998389266,0.0,0.8096028998389266
14,0.7417630261363728,0.0,0.7417630261363728
15,0.7417630261363954,0.0,0.7417630261363954
16,0.68943936765774,0.0,0.68943936765774
17,0.689439367657728,0.0,0.689439367657728
18,0.6534125639663584,0.0,0.6534125639663584
19,0.6534125639663364,0.0,0.6534125639663364
20,0.6206634564335907,0.0,0.6206634564335907
21,0.6206634564336058,0.0,0.6206634564336058
22,0.6047364930711798,0.0,0.6047364930711798
23,0.6047364930711905,0.0,0.6047364930711905
24,0.5685801405244184,0.0,0.5685801405244184
25,0.5685801405244195,0.0,0.5685801405244195
26,0.5603901329540428,0.0,0.5603901329540428
27,0.5603901329540517,0.0,0.5603901329540517
28,0.5543885610209469,0.0,0.5543885610209469
29,0.5543885610209394,0.0,0.5543885610209394
30,0.5513583022313666,0.0,0.5513583022313666
31,0.5513583022313675,0.0,0.5513583022313675
32,0.5495331444284983,0.0,0.5495331444284983
33,0.5495331444284963,0.0,0.5495331444284963
34,0.5480678602202176,0.0,0.5480678602202176
35,0.5480678602202157,0.0,0.5480678602202157
36,0.5459334771356532,0.0,0.5459334771356532
37,0.5459334771356515,0.0,0.5459334771356515
38,0.5417764362819536,0.0,0.5417764362819536
39,0.5417764362819502,0.0,0.5417764362819502
40,0.5402286056477427,0.0,0.5402286056477427
41,0.5402286056477477,0.0,0.5402286056477477
42,0.5402286056477477,0.0,0.5402286056477477
43,0.5402286056477477,0.0,0.5402286056477477
44,0.5402286056477477,0.0,0.5402286056477477
45,0.5402286056477477,0.0,0.5402286056477477
46,0.5402286056477477,0.0,0.5402286056477477
47,0.5402286056477477,0.0,0.5402286056477477
48,0.5402286056477477,0.0,0.5402286056477477
49,0.5402286056477477,0.0,0.5402286056477477
