Iteration,Mean,Stdev,Run-0
0,0.021,0.0,0.021
1,1.677,0.0,1.677
2,1.867,0.0,1.867
3,1.97,0.0,1.97
4,2.022,0.0,2.022
5,2.035,0.0,2.035
6,2.035,0.0,2.035
7,2.054,0.0,2.054
8,2.054,0.0,2.054
9,2.035,0.0,2.035
10,2.035,0.0,2.035
11,2.028,0.0,2.028
12,2.028,0.0,2.028
13,2.004,0.0,2.004
14,2.004,0.0,2.004
15,1.997,0.0,1.997
16,1.997,0.0,1.997
17,1.977,0.0,1.977
18,1.977,0.0,1.977
19,1.931,0.0,1.931
20,1.931,0.0,1.931
21,1.913,0.0,1.913
22,1.913,0.0,1.913
23,1.929,0.0,1.929
24,1.929,0.0,1.929
25,1.916,0.0,1.916
26,1.916,0.0,1.916
27,1.93,0.0,1.93
28,1.93,0.0,1.93
29,1.914,0.0,1.914
