Plan ID,Plan Scores,Run-0
0,1.0,92
1,0.006944444444444444,321
2,0.006944444444444444,284
3,0.006944444444444444,268
4,0.06666666666666667,1
5,0.06666666666666667,4
6,0.06666666666666667,3
7,0.03333333333333333,12
8,0.03333333333333333,8
9,0.03333333333333333,7
