Plan ID,Plan Scores,Run-0
0,1.0,94
1,0.006944444444444444,314
2,0.006944444444444444,293
3,0.006944444444444444,268
4,0.06666666666666667,17
5,0.06666666666666667,2
6,0.06666666666666667,1
7,0.03333333333333333,7
8,0.03333333333333333,3
9,0.03333333333333333,1
