Iteration,Mean,Stdev,Run-0
0,3326.9081483065893,0.0,3326.9081483065893
1,26.19942323672819,0.0,26.19942323672819
2,11.275025663573848,0.0,11.275025663573848
3,4.366905267862607,0.0,4.366905267862607
4,2.2559076247681613,0.0,2.2559076247681613
5,1.2908909710759422,0.0,1.2908909710759422
6,0.7932568879991876,0.0,0.7932568879991876
7,0.5594370255581874,0.0,0.5594370255581874
8,0.4203001828825847,0.0,0.4203001828825847
9,0.31676539382880875,0.0,0.31676539382880875
10,0.23179196749364678,0.0,0.23179196749364678
11,0.16583328279710968,0.0,0.16583328279710968
12,0.1413305065864282,0.0,0.1413305065864282
13,0.1157812362173149,0.0,0.1157812362173149
14,0.11281868349194964,0.0,0.11281868349194964
15,0.1074014473813531,0.0,0.1074014473813531
16,0.10233414180140367,0.0,0.10233414180140367
17,0.09815767940445153,0.0,0.09815767940445153
18,0.09479717724382056,0.0,0.09479717724382056
19,0.09282361815856181,0.0,0.09282361815856181
20,0.08824824330198162,0.0,0.08824824330198162
21,0.08754061193847422,0.0,0.08754061193847422
22,0.08754061193847422,0.0,0.08754061193847422
23,1.2908909710759366,0.0,1.2908909710759366
24,0.8393297124932604,0.0,0.8393297124932604
25,0.5656309680904916,0.0,0.5656309680904916
26,0.35883351879924624,0.0,0.35883351879924624
27,0.23121618420010703,0.0,0.23121618420010703
28,0.17818425030691912,0.0,0.17818425030691912
29,0.14670657051659805,0.0,0.14670657051659805
30,0.11060254404318252,0.0,0.11060254404318252
31,0.09819706409884936,0.0,0.09819706409884936
32,0.09502020197841794,0.0,0.09502020197841794
33,0.0933151092148714,0.0,0.0933151092148714
34,0.09062811704660757,0.0,0.09062811704660757
35,0.09062811704660757,0.0,0.09062811704660757
36,0.14089817878121194,0.0,0.14089817878121194
37,0.0966039269606277,0.0,0.0966039269606277
38,0.08714748904213017,0.0,0.08714748904213017
39,0.08714748904213017,0.0,0.08714748904213017
40,0.08714748904213204,0.0,0.08714748904213204
41,0.08714748904213204,0.0,0.08714748904213204
42,0.08714748904212548,0.0,0.08714748904212548
43,0.08714748904212548,0.0,0.08714748904212548
44,0.08714748904212695,0.0,0.08714748904212695
45,0.08714748904212695,0.0,0.08714748904212695
46,0.08714748904212863,0.0,0.08714748904212863
47,0.08714748904212863,0.0,0.08714748904212863
48,0.08714748904212374,0.0,0.08714748904212374
49,0.08714748904212374,0.0,0.08714748904212374
