Iteration,Mean,Stdev,Run-0
0,2365.7969648988665,0.0,2365.7969648988665
1,14.8612045484697,0.0,14.8612045484697
2,5.195343985008786,0.0,5.195343985008786
3,2.5103443129713296,0.0,2.5103443129713296
4,1.687403003951867,0.0,1.687403003951867
5,1.3838623244545338,0.0,1.3838623244545338
6,1.3838623244545438,0.0,1.3838623244545438
7,1.2134581795943373,0.0,1.2134581795943373
8,1.213458179594367,0.0,1.213458179594367
9,1.1051433225265264,0.0,1.1051433225265264
10,1.1051433225265543,0.0,1.1051433225265543
11,1.0579234341696016,0.0,1.0579234341696016
12,1.0579234341695893,0.0,1.0579234341695893
13,0.9963337366396031,0.0,0.9963337366396031
14,0.9963337366396128,0.0,0.9963337366396128
15,0.9707531383147043,0.0,0.9707531383147043
16,0.9707531383146997,0.0,0.9707531383146997
17,0.9531794881702927,0.0,0.9531794881702927
18,0.9531794881703015,0.0,0.9531794881703015
19,0.9402792537561865,0.0,0.9402792537561865
20,0.9402792537562019,0.0,0.9402792537562019
21,0.9331669978299308,0.0,0.9331669978299308
22,0.9331669978299109,0.0,0.9331669978299109
23,0.9269455459957403,0.0,0.9269455459957403
24,0.926945545995749,0.0,0.926945545995749
25,0.9140846499759445,0.0,0.9140846499759445
26,0.9140846499759525,0.0,0.9140846499759525
27,0.9091117800545052,0.0,0.9091117800545052
28,0.9091117800544972,0.0,0.9091117800544972
29,0.9042274880094253,0.0,0.9042274880094253
30,0.9042274880094243,0.0,0.9042274880094243
31,0.9002414526146221,0.0,0.9002414526146221
32,0.9002414526146196,0.0,0.9002414526146196
33,0.899493146064741,0.0,0.899493146064741
34,0.8994931460647433,0.0,0.8994931460647433
35,0.8991195220269679,0.0,0.8991195220269679
36,0.8991195220269766,0.0,0.8991195220269766
37,0.8991195220269766,0.0,0.8991195220269766
38,0.8991195220269766,0.0,0.8991195220269766
39,0.8991195220269766,0.0,0.8991195220269766
40,0.8991195220269766,0.0,0.8991195220269766
41,0.8991195220269766,0.0,0.8991195220269766
42,0.8991195220269766,0.0,0.8991195220269766
43,0.8991195220269766,0.0,0.8991195220269766
44,0.8991195220269766,0.0,0.8991195220269766
45,0.8991195220269766,0.0,0.8991195220269766
46,0.8991195220269766,0.0,0.8991195220269766
47,0.8991195220269766,0.0,0.8991195220269766
48,0.8991195220269766,0.0,0.8991195220269766
49,0.8991195220269766,0.0,0.8991195220269766
