Plan ID,Plan Scores,Run-0
0,1.0,85
1,0.006944444444444444,301
2,0.006944444444444444,291
3,0.006944444444444444,286
4,0.06666666666666667,25
5,0.06666666666666667,10
6,0.06666666666666667,2
7,NaN,0
8,NaN,0
9,NaN,0
