Plan ID,Plan Scores,Run-0
0,1.0,14
1,0.006944444444444444,290
2,0.006944444444444444,273
3,0.006944444444444444,274
4,0.06666666666666667,23
5,0.06666666666666667,17
6,0.06666666666666667,26
7,0.03333333333333333,25
8,0.03333333333333333,27
9,0.03333333333333333,31
