Plan ID,Plan Scores,Run-0
0,1.0,41
1,0.006944444444444444,302
2,0.006944444444444444,265
3,0.006944444444444444,283
4,0.06666666666666667,20
5,0.06666666666666667,18
6,0.06666666666666667,12
7,0.03333333333333333,22
8,0.03333333333333333,23
9,0.03333333333333333,14
