Iteration,Mean,Stdev,Run-0
0,1167.5721510468784,0.0,1167.5721510468784
1,6.902794717749222,0.0,6.902794717749222
2,3.2961314019766284,0.0,3.2961314019766284
3,2.2614233618736157,0.0,2.2614233618736157
4,2.261423361873635,0.0,2.261423361873635
5,1.9977910102321468,0.0,1.9977910102321468
6,1.7639358646110919,0.0,1.7639358646110919
7,1.763935864611083,0.0,1.763935864611083
8,1.667171883762125,0.0,1.667171883762125
9,1.5676797126200008,0.0,1.5676797126200008
10,1.5676797126199973,0.0,1.5676797126199973
11,1.514905492552364,0.0,1.514905492552364
12,1.4764876909548845,0.0,1.4764876909548845
13,1.4764876909548903,0.0,1.4764876909548903
14,1.4201923028110646,0.0,1.4201923028110646
15,1.375535294675562,0.0,1.375535294675562
16,1.3755352946755621,0.0,1.3755352946755621
17,1.3499079784450227,0.0,1.3499079784450227
18,1.334131374979556,0.0,1.334131374979556
19,1.334131374979562,0.0,1.334131374979562
20,1.3090755280346948,0.0,1.3090755280346948
21,1.2821649641194799,0.0,1.2821649641194799
22,1.282164964119482,0.0,1.282164964119482
23,1.2719118175756523,0.0,1.2719118175756523
24,1.2555562060413776,0.0,1.2555562060413776
25,1.255556206041379,0.0,1.255556206041379
26,1.2429329809892056,0.0,1.2429329809892056
27,1.2350441833425934,0.0,1.2350441833425934
28,1.2350441833425947,0.0,1.2350441833425947
29,1.2279705708379796,0.0,1.2279705708379796
