Plan ID,Plan Scores,Run-0
0,1.0,86
1,0.006944444444444444,330
2,0.006944444444444444,281
3,0.006944444444444444,268
4,0.06666666666666667,16
5,0.06666666666666667,8
6,0.06666666666666667,1
7,0.03333333333333333,4
8,0.03333333333333333,5
9,0.03333333333333333,1
