Plan ID,Plan Scores,Run-0
0,1.0,25
1,0.006944444444444444,297
2,0.006944444444444444,275
3,0.006944444444444444,276
4,0.06666666666666667,26
5,0.06666666666666667,22
6,0.06666666666666667,13
7,0.03333333333333333,29
8,0.03333333333333333,26
9,0.03333333333333333,11
