Plan ID,Plan Scores,Run-0
0,1.0,98
1,0.006944444444444444,312
2,0.006944444444444444,312
3,0.006944444444444444,270
4,0.06666666666666667,7
5,0.06666666666666667,1
6,NaN,0
7,NaN,0
8,NaN,0
9,NaN,0
